Datetime,PJME_MW
2011-04-02 08:00:00,29176.0
2011-04-02 09:00:00,30275.0
2011-04-02 10:00:00,30650.0
2011-04-02 11:00:00,30580.0
2011-04-02 12:00:00,30096.0
2011-04-02 13:00:00,29526.0
2011-04-02 14:00:00,28791.0
2011-04-02 15:00:00,28058.0
2011-04-02 16:00:00,27752.0
2011-04-02 17:00:00,27588.0
2011-04-02 18:00:00,27705.0
2011-04-02 19:00:00,27978.0
2011-04-02 20:00:00,29429.0
2011-04-02 21:00:00,30647.0
2011-04-02 22:00:00,30032.0
2011-04-02 23:00:00,28686.0
2011-04-03 00:00:00,26993.0
2011-04-03 01:00:00,25545.0
2011-04-03 02:00:00,24647.0
2011-04-03 03:00:00,24155.0
2011-04-03 04:00:00,24027.0
2011-04-03 05:00:00,24185.0
2011-04-03 06:00:00,24859.0
2011-04-03 07:00:00,25858.0
2011-04-03 08:00:00,26595.0
2011-04-03 09:00:00,27489.0
2011-04-03 10:00:00,27940.0
2011-04-03 11:00:00,28007.0
2011-04-03 12:00:00,27834.0
2011-04-03 13:00:00,27464.0
2011-04-03 14:00:00,27037.0
2011-04-03 15:00:00,26603.0
2011-04-03 16:00:00,26381.0
2011-04-03 17:00:00,26653.0
2011-04-03 18:00:00,27294.0
2011-04-03 19:00:00,28079.0
2011-04-03 20:00:00,29842.0
2011-04-03 21:00:00,30520.0
2011-04-03 22:00:00,29364.0
2011-04-03 23:00:00,27466.0
2011-04-04 00:00:00,25554.0
2011-04-04 01:00:00,24090.0
2011-04-04 02:00:00,23296.0
2011-04-04 03:00:00,22952.0
2011-04-04 04:00:00,23062.0
2011-04-04 05:00:00,23917.0
2011-04-04 06:00:00,26080.0
2011-04-04 07:00:00,29963.0
2011-04-04 08:00:00,31876.0
2011-04-04 09:00:00,32092.0
2011-04-04 10:00:00,31966.0
2011-04-04 11:00:00,31788.0
2011-04-04 12:00:00,31524.0
2011-04-04 13:00:00,31163.0
2011-04-04 14:00:00,31029.0
2011-04-04 15:00:00,30798.0
2011-04-04 16:00:00,30567.0
2011-04-04 17:00:00,30490.0
2011-04-04 18:00:00,30550.0
2011-04-04 19:00:00,30532.0
2011-04-04 20:00:00,31566.0
2011-04-04 21:00:00,32369.0
2011-04-04 22:00:00,30813.0
2011-04-04 23:00:00,28298.0
2011-04-05 00:00:00,25771.0
2011-04-05 01:00:00,23826.0
2011-04-05 02:00:00,22717.0
2011-04-05 03:00:00,22147.0
2011-04-05 04:00:00,22043.0
2011-04-05 05:00:00,22566.0
2011-04-05 06:00:00,24465.0
2011-04-05 07:00:00,27869.0
2011-04-05 08:00:00,29927.0
2011-04-05 09:00:00,30761.0
2011-04-05 10:00:00,31149.0
2011-04-05 11:00:00,31567.0
2011-04-05 12:00:00,31647.0
2011-04-05 13:00:00,31595.0
2011-04-05 14:00:00,31597.0
2011-04-05 15:00:00,31231.0
2011-04-05 16:00:00,31015.0
2011-04-05 17:00:00,31138.0
2011-04-05 18:00:00,31361.0
2011-04-05 19:00:00,31598.0
2011-04-05 20:00:00,32931.0
2011-04-05 21:00:00,33841.0
2011-04-05 22:00:00,32552.0
2011-04-05 23:00:00,30143.0
2011-04-06 00:00:00,27807.0
2011-04-06 01:00:00,26207.0
2011-04-06 02:00:00,25338.0
2011-04-06 03:00:00,25077.0
2011-04-06 04:00:00,25128.0
2011-04-06 05:00:00,25936.0
2011-04-06 06:00:00,28388.0
2011-04-06 07:00:00,32301.0
2011-04-06 08:00:00,33884.0
2011-04-06 09:00:00,33342.0
2011-04-06 10:00:00,32712.0
2011-04-06 11:00:00,32360.0
2011-04-06 12:00:00,31849.0
2011-04-06 13:00:00,31468.0
2011-04-06 14:00:00,31314.0
2011-04-06 15:00:00,31083.0
2011-04-06 16:00:00,30992.0
2011-04-06 17:00:00,31033.0
2011-04-06 18:00:00,31228.0
2011-04-06 19:00:00,31344.0
2011-04-06 20:00:00,32357.0
2011-04-06 21:00:00,33123.0
2011-04-06 22:00:00,31716.0
2011-04-06 23:00:00,29221.0
2011-04-07 00:00:00,26887.0
2011-04-07 01:00:00,25161.0
2011-04-07 02:00:00,24251.0
2011-04-07 03:00:00,23810.0
2011-04-07 04:00:00,23813.0
2011-04-07 05:00:00,24531.0
2011-04-07 06:00:00,26672.0
2011-04-07 07:00:00,30449.0
2011-04-07 08:00:00,32351.0
2011-04-07 09:00:00,32607.0
2011-04-07 10:00:00,32605.0
2011-04-07 11:00:00,32513.0
2011-04-07 12:00:00,32139.0
2011-04-07 13:00:00,31701.0
2011-04-07 14:00:00,31353.0
2011-04-07 15:00:00,30897.0
2011-04-07 16:00:00,30562.0
2011-04-07 17:00:00,30364.0
2011-04-07 18:00:00,30397.0
2011-04-07 19:00:00,30388.0
2011-04-07 20:00:00,31542.0
2011-04-07 21:00:00,32654.0
2011-04-07 22:00:00,31413.0
2011-04-07 23:00:00,29053.0
2011-04-08 00:00:00,26806.0
2011-04-08 01:00:00,25108.0
2011-04-08 02:00:00,24208.0
2011-04-08 03:00:00,23827.0
2011-04-08 04:00:00,23806.0
2011-04-08 05:00:00,24404.0
2011-04-08 06:00:00,26561.0
2011-04-08 07:00:00,30227.0
2011-04-08 08:00:00,32248.0
2011-04-08 09:00:00,32702.0
2011-04-08 10:00:00,32970.0
2011-04-08 11:00:00,33059.0
2011-04-08 12:00:00,32978.0
2011-04-08 13:00:00,32802.0
2011-04-08 14:00:00,32755.0
2011-04-08 15:00:00,32611.0
2011-04-08 16:00:00,32548.0
2011-04-08 17:00:00,32702.0
2011-04-08 18:00:00,32967.0
2011-04-08 19:00:00,32965.0
2011-04-08 20:00:00,33420.0
2011-04-08 21:00:00,33209.0
2011-04-08 22:00:00,31949.0
2011-04-08 23:00:00,29855.0
2011-04-09 00:00:00,27661.0
2011-04-09 01:00:00,25982.0
2011-04-09 02:00:00,24811.0
2011-04-09 03:00:00,24197.0
2011-04-09 04:00:00,23945.0
2011-04-09 05:00:00,24108.0
2011-04-09 06:00:00,24882.0
2011-04-09 07:00:00,26116.0
2011-04-09 08:00:00,27268.0
2011-04-09 09:00:00,28666.0
2011-04-09 10:00:00,29388.0
2011-04-09 11:00:00,29439.0
2011-04-09 12:00:00,29083.0
2011-04-09 13:00:00,28412.0
2011-04-09 14:00:00,27674.0
2011-04-09 15:00:00,27129.0
2011-04-09 16:00:00,26813.0
2011-04-09 17:00:00,26727.0
2011-04-09 18:00:00,26911.0
2011-04-09 19:00:00,27218.0
2011-04-09 20:00:00,28391.0
2011-04-09 21:00:00,29247.0
2011-04-09 22:00:00,28444.0
2011-04-09 23:00:00,26993.0
2011-04-10 00:00:00,25251.0
2011-04-10 01:00:00,23682.0
2011-04-10 02:00:00,22694.0
2011-04-10 03:00:00,22086.0
2011-04-10 04:00:00,21771.0
2011-04-10 05:00:00,21796.0
2011-04-10 06:00:00,22281.0
2011-04-10 07:00:00,23056.0
2011-04-10 08:00:00,24002.0
2011-04-10 09:00:00,25643.0
2011-04-10 10:00:00,26716.0
2011-04-10 11:00:00,27191.0
2011-04-10 12:00:00,27270.0
2011-04-10 13:00:00,26989.0
2011-04-10 14:00:00,26614.0
2011-04-10 15:00:00,26186.0
2011-04-10 16:00:00,25999.0
2011-04-10 17:00:00,26156.0
2011-04-10 18:00:00,26484.0
2011-04-10 19:00:00,26819.0
2011-04-10 20:00:00,28157.0
2011-04-10 21:00:00,29740.0
2011-04-10 22:00:00,28627.0
2011-04-10 23:00:00,26636.0
2011-04-11 00:00:00,24537.0
2011-04-11 01:00:00,22948.0
2011-04-11 02:00:00,22031.0
2011-04-11 03:00:00,21631.0
2011-04-11 04:00:00,21612.0
2011-04-11 05:00:00,22148.0
2011-04-11 06:00:00,24311.0
2011-04-11 07:00:00,28030.0
2011-04-11 08:00:00,29932.0
2011-04-11 09:00:00,30545.0
2011-04-11 10:00:00,30776.0
2011-04-11 11:00:00,31122.0
2011-04-11 12:00:00,31184.0
2011-04-11 13:00:00,31210.0
2011-04-11 14:00:00,31558.0
2011-04-11 15:00:00,31729.0
2011-04-11 16:00:00,31765.0
2011-04-11 17:00:00,31856.0
2011-04-11 18:00:00,31821.0
2011-04-11 19:00:00,31439.0
2011-04-11 20:00:00,32171.0
2011-04-11 21:00:00,33249.0
2011-04-11 22:00:00,31670.0
2011-04-11 23:00:00,28891.0
2011-04-12 00:00:00,26187.0
2011-04-12 01:00:00,24205.0
2011-04-12 02:00:00,22934.0
2011-04-12 03:00:00,22188.0
2011-04-12 04:00:00,21866.0
2011-04-12 05:00:00,22288.0
2011-04-12 06:00:00,24181.0
2011-04-12 07:00:00,27359.0
2011-04-12 08:00:00,29445.0
2011-04-12 09:00:00,30292.0
2011-04-12 10:00:00,30650.0
2011-04-12 11:00:00,31150.0
2011-04-12 12:00:00,31181.0
2011-04-12 13:00:00,30979.0
2011-04-12 14:00:00,30780.0
2011-04-12 15:00:00,30522.0
2011-04-12 16:00:00,30390.0
2011-04-12 17:00:00,30752.0
2011-04-12 18:00:00,31337.0
2011-04-12 19:00:00,31384.0
2011-04-12 20:00:00,31845.0
2011-04-12 21:00:00,31996.0
2011-04-12 22:00:00,30499.0
2011-04-12 23:00:00,27849.0
2011-04-13 00:00:00,25528.0
2011-04-13 01:00:00,23952.0
2011-04-13 02:00:00,23016.0
2011-04-13 03:00:00,22533.0
2011-04-13 04:00:00,22545.0
2011-04-13 05:00:00,23065.0
2011-04-13 06:00:00,24910.0
2011-04-13 07:00:00,28613.0
2011-04-13 08:00:00,31140.0
2011-04-13 09:00:00,31729.0
2011-04-13 10:00:00,31927.0
2011-04-13 11:00:00,32274.0
2011-04-13 12:00:00,32193.0
2011-04-13 13:00:00,31871.0
2011-04-13 14:00:00,31659.0
2011-04-13 15:00:00,31379.0
2011-04-13 16:00:00,31312.0
2011-04-13 17:00:00,31508.0
2011-04-13 18:00:00,31779.0
2011-04-13 19:00:00,31647.0
2011-04-13 20:00:00,32212.0
2011-04-13 21:00:00,32785.0
2011-04-13 22:00:00,31397.0
2011-04-13 23:00:00,28985.0
2011-04-14 00:00:00,26366.0
2011-04-14 01:00:00,24513.0
2011-04-14 02:00:00,23473.0
2011-04-14 03:00:00,23073.0
2011-04-14 04:00:00,23080.0
2011-04-14 05:00:00,23655.0
2011-04-14 06:00:00,25896.0
2011-04-14 07:00:00,29325.0
2011-04-14 08:00:00,30854.0
2011-04-14 09:00:00,30822.0
2011-04-14 10:00:00,30633.0
2011-04-14 11:00:00,30639.0
2011-04-14 12:00:00,30538.0
2011-04-14 13:00:00,30302.0
2011-04-14 14:00:00,30207.0
2011-04-14 15:00:00,29999.0
2011-04-14 16:00:00,29786.0
2011-04-14 17:00:00,29714.0
2011-04-14 18:00:00,29528.0
2011-04-14 19:00:00,29187.0
2011-04-14 20:00:00,29846.0
2011-04-14 21:00:00,31461.0
2011-04-14 22:00:00,30247.0
2011-04-14 23:00:00,27755.0
2011-04-15 00:00:00,25271.0
2011-04-15 01:00:00,23438.0
2011-04-15 02:00:00,22388.0
2011-04-15 03:00:00,21969.0
2011-04-15 04:00:00,21945.0
2011-04-15 05:00:00,22552.0
2011-04-15 06:00:00,24685.0
2011-04-15 07:00:00,28003.0
2011-04-15 08:00:00,29831.0
2011-04-15 09:00:00,30330.0
2011-04-15 10:00:00,30463.0
2011-04-15 11:00:00,30643.0
2011-04-15 12:00:00,30496.0
2011-04-15 13:00:00,30137.0
2011-04-15 14:00:00,29846.0
2011-04-15 15:00:00,29424.0
2011-04-15 16:00:00,29137.0
2011-04-15 17:00:00,28912.0
2011-04-15 18:00:00,28719.0
2011-04-15 19:00:00,28609.0
2011-04-15 20:00:00,29423.0
2011-04-15 21:00:00,30455.0
2011-04-15 22:00:00,29541.0
2011-04-15 23:00:00,27701.0
2011-04-16 00:00:00,25635.0
2011-04-16 01:00:00,24059.0
2011-04-16 02:00:00,23120.0
2011-04-16 03:00:00,22497.0
2011-04-16 04:00:00,22343.0
2011-04-16 05:00:00,22479.0
2011-04-16 06:00:00,23259.0
2011-04-16 07:00:00,24512.0
2011-04-16 08:00:00,25850.0
2011-04-16 09:00:00,27784.0
2011-04-16 10:00:00,29197.0
2011-04-16 11:00:00,29982.0
2011-04-16 12:00:00,30328.0
2011-04-16 13:00:00,30362.0
2011-04-16 14:00:00,30040.0
2011-04-16 15:00:00,29770.0
2011-04-16 16:00:00,29581.0
2011-04-16 17:00:00,29655.0
2011-04-16 18:00:00,29839.0
2011-04-16 19:00:00,29884.0
2011-04-16 20:00:00,30010.0
2011-04-16 21:00:00,29801.0
2011-04-16 22:00:00,28589.0
2011-04-16 23:00:00,26927.0
2011-04-17 00:00:00,25087.0
2011-04-17 01:00:00,23426.0
2011-04-17 02:00:00,22453.0
2011-04-17 03:00:00,21822.0
2011-04-17 04:00:00,21460.0
2011-04-17 05:00:00,21538.0
2011-04-17 06:00:00,22064.0
2011-04-17 07:00:00,22688.0
2011-04-17 08:00:00,23792.0
2011-04-17 09:00:00,25305.0
2011-04-17 10:00:00,26400.0
2011-04-17 11:00:00,26663.0
2011-04-17 12:00:00,26665.0
2011-04-17 13:00:00,26516.0
2011-04-17 14:00:00,26228.0
2011-04-17 15:00:00,25843.0
2011-04-17 16:00:00,25714.0
2011-04-17 17:00:00,25871.0
2011-04-17 18:00:00,26245.0
2011-04-17 19:00:00,26591.0
2011-04-17 20:00:00,27758.0
2011-04-17 21:00:00,29312.0
2011-04-17 22:00:00,28436.0
2011-04-17 23:00:00,26536.0
2011-04-18 00:00:00,24485.0
2011-04-18 01:00:00,22997.0
2011-04-18 02:00:00,22135.0
2011-04-18 03:00:00,21717.0
2011-04-18 04:00:00,21769.0
2011-04-18 05:00:00,22469.0
2011-04-18 06:00:00,24586.0
2011-04-18 07:00:00,27596.0
2011-04-18 08:00:00,29523.0
2011-04-18 09:00:00,30221.0
2011-04-18 10:00:00,30474.0
2011-04-18 11:00:00,30699.0
2011-04-18 12:00:00,30818.0
2011-04-18 13:00:00,30739.0
2011-04-18 14:00:00,30766.0
2011-04-18 15:00:00,30423.0
2011-04-18 16:00:00,30156.0
2011-04-18 17:00:00,29986.0
2011-04-18 18:00:00,29961.0
2011-04-18 19:00:00,29750.0
2011-04-18 20:00:00,30457.0
2011-04-18 21:00:00,31531.0
2011-04-18 22:00:00,30176.0
2011-04-18 23:00:00,27696.0
2011-04-19 00:00:00,25310.0
2011-04-19 01:00:00,23514.0
2011-04-19 02:00:00,22538.0
2011-04-19 03:00:00,22040.0
2011-04-19 04:00:00,21918.0
2011-04-19 05:00:00,22506.0
2011-04-19 06:00:00,24420.0
2011-04-19 07:00:00,27426.0
2011-04-19 08:00:00,29446.0
2011-04-19 09:00:00,30407.0
2011-04-19 10:00:00,30973.0
2011-04-19 11:00:00,31329.0
2011-04-19 12:00:00,31444.0
2011-04-19 13:00:00,31248.0
2011-04-19 14:00:00,31206.0
2011-04-19 15:00:00,30986.0
2011-04-19 16:00:00,30813.0
2011-04-19 17:00:00,30806.0
2011-04-19 18:00:00,31017.0
2011-04-19 19:00:00,30937.0
2011-04-19 20:00:00,31625.0
2011-04-19 21:00:00,31978.0
2011-04-19 22:00:00,30562.0
2011-04-19 23:00:00,28152.0
2011-04-20 00:00:00,25944.0
2011-04-20 01:00:00,24102.0
2011-04-20 02:00:00,23094.0
2011-04-20 03:00:00,22638.0
2011-04-20 04:00:00,22525.0
2011-04-20 05:00:00,23042.0
2011-04-20 06:00:00,24964.0
2011-04-20 07:00:00,27996.0
2011-04-20 08:00:00,29848.0
2011-04-20 09:00:00,30725.0
2011-04-20 10:00:00,31267.0
2011-04-20 11:00:00,31547.0
2011-04-20 12:00:00,31517.0
2011-04-20 13:00:00,31326.0
2011-04-20 14:00:00,31291.0
2011-04-20 15:00:00,31188.0
2011-04-20 16:00:00,31011.0
2011-04-20 17:00:00,31037.0
2011-04-20 18:00:00,31019.0
2011-04-20 19:00:00,30471.0
2011-04-20 20:00:00,30614.0
2011-04-20 21:00:00,31955.0
2011-04-20 22:00:00,30725.0
2011-04-20 23:00:00,28480.0
2011-04-21 00:00:00,25869.0
2011-04-21 01:00:00,23792.0
2011-04-21 02:00:00,22575.0
2011-04-21 03:00:00,21891.0
2011-04-21 04:00:00,21641.0
2011-04-21 05:00:00,22097.0
2011-04-21 06:00:00,23862.0
2011-04-21 07:00:00,26468.0
2011-04-21 08:00:00,28438.0
2011-04-21 09:00:00,29436.0
2011-04-21 10:00:00,29994.0
2011-04-21 11:00:00,30311.0
2011-04-21 12:00:00,30205.0
2011-04-21 13:00:00,30067.0
2011-04-21 14:00:00,29919.0
2011-04-21 15:00:00,29532.0
2011-04-21 16:00:00,29242.0
2011-04-21 17:00:00,29050.0
2011-04-21 18:00:00,28868.0
2011-04-21 19:00:00,28387.0
2011-04-21 20:00:00,28715.0
2011-04-21 21:00:00,30296.0
2011-04-21 22:00:00,29527.0
2011-04-21 23:00:00,27465.0
2011-04-22 00:00:00,25289.0
2011-04-22 01:00:00,23728.0
2011-04-22 02:00:00,22739.0
2011-04-22 03:00:00,22334.0
2011-04-22 04:00:00,22284.0
2011-04-22 05:00:00,22835.0
2011-04-22 06:00:00,24332.0
2011-04-22 07:00:00,26185.0
2011-04-22 08:00:00,27856.0
2011-04-22 09:00:00,29160.0
2011-04-22 10:00:00,29840.0
2011-04-22 11:00:00,29975.0
2011-04-22 12:00:00,29973.0
2011-04-22 13:00:00,29805.0
2011-04-22 14:00:00,29573.0
2011-04-22 15:00:00,29296.0
2011-04-22 16:00:00,29125.0
2011-04-22 17:00:00,29341.0
2011-04-22 18:00:00,29714.0
2011-04-22 19:00:00,29775.0
2011-04-22 20:00:00,30206.0
2011-04-22 21:00:00,30708.0
2011-04-22 22:00:00,29817.0
2011-04-22 23:00:00,28100.0
2011-04-23 00:00:00,26153.0
2011-04-23 01:00:00,24575.0
2011-04-23 02:00:00,23490.0
2011-04-23 03:00:00,22852.0
2011-04-23 04:00:00,22527.0
2011-04-23 05:00:00,22579.0
2011-04-23 06:00:00,23087.0
2011-04-23 07:00:00,24105.0
2011-04-23 08:00:00,25306.0
2011-04-23 09:00:00,27207.0
2011-04-23 10:00:00,28654.0
2011-04-23 11:00:00,29339.0
2011-04-23 12:00:00,29381.0
2011-04-23 13:00:00,28895.0
2011-04-23 14:00:00,28189.0
2011-04-23 15:00:00,27488.0
2011-04-23 16:00:00,26963.0
2011-04-23 17:00:00,26833.0
2011-04-23 18:00:00,26781.0
2011-04-23 19:00:00,26703.0
2011-04-23 20:00:00,27223.0
2011-04-23 21:00:00,28710.0
2011-04-23 22:00:00,28042.0
2011-04-23 23:00:00,26524.0
2011-04-24 00:00:00,24529.0
2011-04-24 01:00:00,22800.0
2011-04-24 02:00:00,21553.0
2011-04-24 03:00:00,20784.0
2011-04-24 04:00:00,20337.0
2011-04-24 05:00:00,20239.0
2011-04-24 06:00:00,20609.0
2011-04-24 07:00:00,20884.0
2011-04-24 08:00:00,22012.0
2011-04-24 09:00:00,23702.0
2011-04-24 10:00:00,25045.0
2011-04-24 11:00:00,25824.0
2011-04-24 12:00:00,26258.0
2011-04-24 13:00:00,26573.0
2011-04-24 14:00:00,26663.0
2011-04-24 15:00:00,26655.0
2011-04-24 16:00:00,26590.0
2011-04-24 17:00:00,26589.0
2011-04-24 18:00:00,26489.0
2011-04-24 19:00:00,26605.0
2011-04-24 20:00:00,27457.0
2011-04-24 21:00:00,28831.0
2011-04-24 22:00:00,28101.0
2011-04-24 23:00:00,26462.0
2011-04-25 00:00:00,24540.0
2011-04-25 01:00:00,22947.0
2011-04-25 02:00:00,21872.0
2011-04-25 03:00:00,21283.0
2011-04-25 04:00:00,21101.0
2011-04-25 05:00:00,21507.0
2011-04-25 06:00:00,23231.0
2011-04-25 07:00:00,25553.0
2011-04-25 08:00:00,27966.0
2011-04-25 09:00:00,29717.0
2011-04-25 10:00:00,31139.0
2011-04-25 11:00:00,32324.0
2011-04-25 12:00:00,33128.0
2011-04-25 13:00:00,33673.0
2011-04-25 14:00:00,34072.0
2011-04-25 15:00:00,34356.0
2011-04-25 16:00:00,34584.0
2011-04-25 17:00:00,34872.0
2011-04-25 18:00:00,34835.0
2011-04-25 19:00:00,34055.0
2011-04-25 20:00:00,34014.0
2011-04-25 21:00:00,35162.0
2011-04-25 22:00:00,33500.0
2011-04-25 23:00:00,30550.0
2011-04-26 00:00:00,27636.0
2011-04-26 01:00:00,25479.0
2011-04-26 02:00:00,24078.0
2011-04-26 03:00:00,23302.0
2011-04-26 04:00:00,22857.0
2011-04-26 05:00:00,23190.0
2011-04-26 06:00:00,24934.0
2011-04-26 07:00:00,27721.0
2011-04-26 08:00:00,30063.0
2011-04-26 09:00:00,31494.0
2011-04-26 10:00:00,32773.0
2011-04-26 11:00:00,33897.0
2011-04-26 12:00:00,34590.0
2011-04-26 13:00:00,35320.0
2011-04-26 14:00:00,35962.0
2011-04-26 15:00:00,36212.0
2011-04-26 16:00:00,36439.0
2011-04-26 17:00:00,36656.0
2011-04-26 18:00:00,36457.0
2011-04-26 19:00:00,35504.0
2011-04-26 20:00:00,35113.0
2011-04-26 21:00:00,36128.0
2011-04-26 22:00:00,34616.0
2011-04-26 23:00:00,31590.0
2011-04-27 00:00:00,28542.0
2011-04-27 01:00:00,26308.0
2011-04-27 02:00:00,24882.0
2011-04-27 03:00:00,24006.0
2011-04-27 04:00:00,23644.0
2011-04-27 05:00:00,23942.0
2011-04-27 06:00:00,25845.0
2011-04-27 07:00:00,28915.0
2011-04-27 08:00:00,31250.0
2011-04-27 09:00:00,32469.0
2011-04-27 10:00:00,33419.0
2011-04-27 11:00:00,34415.0
2011-04-27 12:00:00,35042.0
2011-04-27 13:00:00,35434.0
2011-04-27 14:00:00,35923.0
2011-04-27 15:00:00,36135.0
2011-04-27 16:00:00,36454.0
2011-04-27 17:00:00,36763.0
2011-04-27 18:00:00,36545.0
2011-04-27 19:00:00,35663.0
2011-04-27 20:00:00,35406.0
2011-04-27 21:00:00,36146.0
2011-04-27 22:00:00,34652.0
2011-04-27 23:00:00,31766.0
2011-04-28 00:00:00,28864.0
2011-04-28 01:00:00,26703.0
2011-04-28 02:00:00,25357.0
2011-04-28 03:00:00,24597.0
2011-04-28 04:00:00,24276.0
2011-04-28 05:00:00,24588.0
2011-04-28 06:00:00,26453.0
2011-04-28 07:00:00,29731.0
2011-04-28 08:00:00,32072.0
2011-04-28 09:00:00,33246.0
2011-04-28 10:00:00,34248.0
2011-04-28 11:00:00,35019.0
2011-04-28 12:00:00,35266.0
2011-04-28 13:00:00,35051.0
2011-04-28 14:00:00,34706.0
2011-04-28 15:00:00,34441.0
2011-04-28 16:00:00,34351.0
2011-04-28 17:00:00,34375.0
2011-04-28 18:00:00,34203.0
2011-04-28 19:00:00,33401.0
2011-04-28 20:00:00,32933.0
2011-04-28 21:00:00,33756.0
2011-04-28 22:00:00,32384.0
2011-04-28 23:00:00,29487.0
2011-04-29 00:00:00,26556.0
2011-04-29 01:00:00,24394.0
2011-04-29 02:00:00,23015.0
2011-04-29 03:00:00,22168.0
2011-04-29 04:00:00,21841.0
2011-04-29 05:00:00,22192.0
2011-04-29 06:00:00,23780.0
2011-04-29 07:00:00,26634.0
2011-04-29 08:00:00,28704.0
2011-04-29 09:00:00,29855.0
2011-04-29 10:00:00,30551.0
2011-04-29 11:00:00,30961.0
2011-04-29 12:00:00,31134.0
2011-04-29 13:00:00,30977.0
2011-04-29 14:00:00,30921.0
2011-04-29 15:00:00,30652.0
2011-04-29 16:00:00,30280.0
2011-04-29 17:00:00,29995.0
2011-04-29 18:00:00,29584.0
2011-04-29 19:00:00,28972.0
2011-04-29 20:00:00,28894.0
2011-04-29 21:00:00,29842.0
2011-04-29 22:00:00,28912.0
2011-04-29 23:00:00,26951.0
2011-04-30 00:00:00,24829.0
2011-04-30 01:00:00,23041.0
2011-04-30 02:00:00,21896.0
2011-04-30 03:00:00,21223.0
2011-04-30 04:00:00,20943.0
2011-04-30 05:00:00,21014.0
2011-04-30 06:00:00,21548.0
2011-04-30 07:00:00,22269.0
2011-04-30 08:00:00,23689.0
2011-04-30 09:00:00,25277.0
2011-04-30 10:00:00,26407.0
2011-04-30 11:00:00,26815.0
2011-04-30 12:00:00,26916.0
2011-04-30 13:00:00,26596.0
2011-04-30 14:00:00,26211.0
2011-04-30 15:00:00,25851.0
2011-04-30 16:00:00,25739.0
2011-04-30 17:00:00,25859.0
2011-04-30 18:00:00,26104.0
2011-04-30 19:00:00,26147.0
2011-04-30 20:00:00,26335.0
2011-04-30 21:00:00,27616.0
2011-04-30 22:00:00,27089.0
2011-04-30 23:00:00,25767.0
